item_id,item_name,item_type,nutrition_flag,wartość,kcal,fat,saturated_fat,carbohydrates,sugar,fiber,protein,salt,monounsaturated fatty acids,polyunsaturated fatty acids,polyols,starch,omega3,kJ,ergokalcyferol,dha
0000007086,Tarczyński Naturalnie parówki z kurczaka 160 g,mieso,Y,w porcji 100 g,217 kcal,17 g,5.6 g,2 g,0.5 g,,14 g,2.2 g,,,,,,,,
0000006503,Kraina Wędlin Parówki z filetem z kurczaka 250 g,mieso,Y,w porcji 100 g,194 kcal,14 g,3.8 g,1.1 g,0.7 g,0 g,16 g,2 g,,,,,,,,
0000004110,Kraina Wędlin Boczek parzony wędzony plastry 100 g,mieso,Y,w porcji 100 g,303 kcal,26 g,10 g,0.5 g,0.5 g,,17 g,2 g,,,,,,,,
0000009506,Kraina Mięs Porcja rosołowa z kurczaka świeża,mieso,N,,,,,,,,,,,,,,,,,
0000001249,Gusto Bello Szynka Prosciutto 80 g,mieso,Y,w porcji 100 g,231 kcal,13 g,4 g,1 g,0.5 g,,27.5 g,5 g,,,,,,,,
0000006312,Vici Paluszki surimi 250 g,mieso,Y,w porcji 100 g,112 kcal,3.2 g,0.3 g,13.2 g,2.9 g,,8.2 g,1.33 g,,,,,,,,
0000001262,Kraina Wędlin Polędwica sopocka plastry 140 g,mieso,Y,w porcji 100 g,97 kcal,2.6 g,1 g,1 g,0.6 g,0 g,18 g,2.2 g,,,,,,,,
0000004878,Kraina Wędlin Kiełbaski śląskie z szynki 270 g,mieso,Y,w porcji 100 g,245 kcal,19 g,9.2 g,1.5 g,0.9 g,0.6 g,17 g,2.1 g,,,,,,,,
0000003802,Kraina Mięs Skrzydła z kurczaka,mieso,N,,,,,,,,,,,,,,,,,
0000012933,Kraina Wędlin Salami codzienne 300 g,mieso,Y,w porcji 100 g,338 kcal,28 g,11 g,3.4 g,1.7 g,0.5 g,18 g,3 g,,,,,,,,
0000004941,Kraina Mięs Wolno gotowane nogi z kaczki z sosem żurawinowym 500 g + 30 g sos,mieso,Y,w porcji 100 g,181 kcal,13 g,4.7 g,2 g,0.5 g,,14 g,1.5 g,,,,,,,,
0000001734,Berlinki Classic parówki 300 g,mieso,Y,w porcji 100 g,225 kcal,18 g,6.7 g,2.8 g,1 g,,13 g,2.5 g,,,,,,,,
0000006826,Tarczyński Parówki premium z fileta z kurczaka (2 x 90 g) 180 g,mieso,Y,w porcji 100 g,242 kcal,19 g,6.5 g,4.3 g,0.9 g,,13 g,2.1 g,,,,,,,,
0000007497,"Kraina Mięs Paski z fileta kurczaka świeże, 400 g",mieso,N,,,,,,,,,,,,,,,,,
0000007190,Kraina Wędlin Select Kabanosy z wędzarni 175 g,mieso,Y,w porcji 100 g,468 kcal,40 g,16 g,1 g,1 g,,26 g,3.5 g,,,,,,,,
0000001769,Kraina Mięs Podudzie z kurczaka świeże klasa A kg,mieso,N,,,,,,,,,,,,,,,,,
0000007815,Kraina Mięs Mięso mielone ze schabu wieprzowego 400 g,mieso,N,,,,,,,,,,,,,,,,,
0000003238,Krakus Parówki z piersi kurczaka drobiowe 200 g ,mieso,Y,w porcji 100 g,185 kcal,13 g,3.4 g,1 g,0.7 g,,16 g,2.2 g,,,,,,,,
0000012214,Olewnik Sucha krakowska z szynki 150 g,mieso,Y,w porcji 100 g,190 kcal,8 g,3.2 g,1.2 g,0.9 g,,28 g,2.8 g,,,,,,,,
0000006604,Kraina Wędlin Głodniaki Szyneczka z fileta z kurczaka 2x50g,mieso,Y,w porcji 100 g,105 kcal,1.5 g,0.6 g,2.9 g,0.5 g,,20 g,1.7 g,,,,,,,,
0000001431,Kraina Mięs Polędwiczka wieprzowa,mieso,N,,,,,,,,,,,,,,,,,
0000002206,"Sokołów Salami w obsypce cebula, 100 g",mieso,Y,w porcji 100 g,425 kcal,37 g,15 g,4 g,1 g,,19 g,3.7 g,,,,,,,,
0000000794,Kraina Wędlin Kiełbasa podwawelska kg,mieso,Y,w porcji 100 g,239 kcal,19 g,7 g,7 g,1 g,,16 g,1.9 g,,,,,,,,
0000008038,Duda Filet pieczony z kurczaka plastry 200 G,mieso,Y,w porcji 100 g,109 kcal,2.8 g,1 g,2 g,0.5 g,,19 g,2.5 g,,,,,,,,
0000007025,Polędwica drobiowa plastry 250 g,mieso,Y,w porcji 100 g,100 kcal,2 g,0.6 g,2.5 g,1 g,,18 g,1.8 g,,,,,,,,
0000005274,Kraina Mięs Wolno gotowane Filet z kaczki z sosem żurawinowym 480 g + 30 g sos,mieso,Y,w porcji 100 g,161 kcal,11 g,3.6 g,1.1 g,0.6 g,,14 g,1.3 g,,,,,,,,
0000006916,Tarczyński Kabanosy Exclusive chilli 105 g,mieso,Y,w porcji 100 g,535 kcal,45 g,19 g,4.5 g,1.5 g,,27 g,2.5 g,,,,,,,,
0000004879,Kraina Wędlin kiełbaski białe z szynki 270 g,mieso,Y,w porcji 100 g,243 kcal,19 g,8 g,0.6 g,0.5 g,0.6 g,17 g,1.6 g,,,,,,,,
0000006589,Kraina Wędlin Szynka z indyka cienkie plastry 150g,mieso,Y,w porcji 100 g,98 kcal,2 g,0.8 g,2 g,0.6 g,,18 g,1.9 g,,,,,,,,
0000002242,Marinero Łosoś wędzony na gorąco łagodny 125 g,mieso,Y,w porcji 100 g,195 kcal,11 g,2 g,0 g,0 g,0 g,24 g,1.7 g,,,,,,,,
0000012517,Tarczyński Kabanosy Exclusive z indyka z wieprzowiną 90 g,mieso,Y,w porcji 100 g,490 kcal,42 g,17 g,2.9 g,0.5 g,,25 g,2.7 g,,,,,,,,
0000011296,Kraina Mięs Select Kurczak farmerski Skrzydła z kurczaka kg,mieso,N,,,,,,,,,,,,,,,,,
0000011306,Kraina Mięs Select Udo z kurczaka kg,mieso,N,,,,,,,,,,,,,,,,,
0000016945,Dolina Dobra Śląskie kiełbaski śniadaniowe 100% mięsa 200 g,mieso,Y,w porcji 100 g,234 kcal,18 g,6.6 g,0.7 g,0 g,,17 g,2.1 g,,,,,,,,
0000006264,Kraina Wędlin Szynka zawędzana cienkie plastry 250 g,mieso,Y,w porcji 100 g,102 kcal,2 g,0.7 g,3 g,0.8 g,0 g,18 g,2.5 g,,,,,,,,
0000005440,Tarczyński Gryzzale Kabanosy z szynki z cielęciną 90 g,mieso,Y,w porcji 100 g,381 kcal,29 g,12 g,3.9 g,1.1 g,,26 g,2.2 g,,,,,,,,
0000004413,Kraina Mięs Szynka wieprzowa bez kości,mieso,N,,,,,,,,,,,,,,,,,
0000001888,"Kraina Mięs Mięso wołowe na gulasz, 500 g",mieso,N,,,,,,,,,,,,,,,,,
0000002203,Kraina Mięs Żeberka Wieprzowe,mieso,Y,w porcji 100 g,160 kcal,0 g,0 g,37 g,32.5 g,1 g,1 g,5 g,,,,,,,,
0000012659,Marinero Filety śledziowe a'la Matjas 460/350 g,mieso,Y,w porcji 100 g,172 kcal,14.4 g,3.3 g,0 g,0 g,,10.5 g,6.45 g,,,,,,,,
0000004584,Marinero Śledzie krojone z trawą cytrynową i pieprzem cytrynowym 200g,mieso,Y,w porcji 100 g,268 kcal,20 g,2.2 g,7.7 g,5.3 g,2.2 g,9 g,2.1 g,,,,,,,,
0000000248,"Kraina Mięs Kurczak bez podrobów świeży, klasa A",mieso,N,,,,,,,,,,,,,,,,,
0000009457,Fisherking Pstrąg łososiowy wędzony w plastrach 100 g,mieso,Y,w porcji 100 g,198 kcal,13 g,2.5 g,0 g,0 g,,20 g,3.2 g,,,,,,,,
0000016514,Lisner Śledzik na raz w sosie grzybowym kurki 100 g,mieso,Y,w porcji 100 g,309 kcal,28 g,4.2 g,6.4 g,5.6 g,,7.8 g,1.9 g,,,,,,,,
0000007344,Kraina Mięs Kostka z fileta z piersi kurczaka świeża 400 g,mieso,N,,,,,,,,,,,,,,,,,
0000004877,Kraina Wędlin Kiełbaski białe z szynki 270 g,mieso,Y,w porcji 100 g,249 kcal,19 g,9 g,2.6 g,1 g,1.4 g,17 g,1.7 g,,,,,,,,
0000000118,Marinero Makrela wędzona,mieso,Y,w porcji 100 g,256 kcal,20 g,4.9 g,0.5 g,0.5 g,0.5 g,19 g,1.2 g,,,,,,,,
0000007284,Kraina Mięs Sznycel z fileta z piersi indyka,mieso,N,,,,,,,,,,,,,,,,,
0000001111,Kraina Wędlin Select Kiełbasa Krakowska Sucha i Salami Ostródzkie plastry 100 g,mieso,Y,w porcji 100 g,212 kcal,11 g,4.1 g,0.2 g,0 g,,28 g,3.4 g,,,,,,,,
0000004697,Drobimex Szynka delikatesowa z kurcząt 100 g,mieso,Y,w porcji 100 g,107 kcal,2.5 g,1.2 g,2.2 g,0.5 g,,19 g,2 g,,,,,,,,
0000000957,"Kraina Mięs Karkówka bez kości kotlety wieprzowe, 560 g",mieso,N,,,,,,,,,,,,,,,,,
0000007087,Tarczyński Naturalnie parówki z szynki 200 g,mieso,Y,w porcji 100 g,287 kcal,25 g,9.4 g,1.3 g,1.1 g,,14 g,2.1 g,,,,,,,,
0000004913,Kraina Wędlin Parówki z szynki 250 g,mieso,Y,w porcji 100 g,285 kcal,25 g,10 g,0.7 g,0.7 g,0.8 g,14 g,2.1 g,,,,,,,,
0000006593,"Morlińska Szynka z kurczaka, 250 g",mieso,Y,w porcji 100 g,94 kcal,0.5 g,0.2 g,5 g,0.7 g,,17 g,1.8 g,,,,,,,,
0000005425,Kraina Wędlin Kabanosy klasyczne wieprzowo-drobiowe 300 g,mieso,Y,w porcji 100 g,428 kcal,35 g,13 g,6.4 g,2.3 g,,21 g,3.1 g,,,,,,,,
0000007279,Tarczyński Exclusive Kabanosy wieprzowe 105 g,mieso,Y,w porcji 100 g,517 kcal,44 g,17 g,5.2 g,1.9 g,,24 g,2.7 g,,,,,,,,
0000006451,Kraina Wędlin Parówki drobiowe 700 g,mieso,Y,w porcji 100 g,213 kcal,17 g,4.6 g,2.5 g,0.4 g,,12 g,2.2 g,,,,,,,,
0000003843,Kraina Mięs Łopatka wieprzowa bez kości,mieso,N,,,,,,,,,,,,,,,,,
0000005894,Głodniaki Parówki z szynki i cielęciny 200 g,mieso,Y,w porcji 100 g,242 kcal,20 g,8 g,1.4 g,0.6 g,,14 g,1.75 g,,,,,,,,
0000004793,Kraina Mięs polędwiczka z piersi indyka,mieso,N,,,,,,,,,,,,,,,,,
0000005439,Tarczyński Gryzzale Kabanosy z kurczaka z indykiem 90 g,mieso,Y,w porcji 100 g,290 kcal,18 g,6.4 g,5.8 g,1.7 g,,24 g,2.3 g,,,,,,,,
0000012932,Kraina Wędlin Salami paprykowe 300 g,mieso,Y,w porcji 100 g,350 kcal,30 g,12 g,2.1 g,0.8 g,0.5 g,18 g,3 g,,,,,,,,
0000011298,Kraina Mięs Select Kurczak farmerski Filet z piersi kurczaka kg,mieso,N,,,,,,,,,,,,,,,,,
0000012516,Tarczyński Kabanosy Exclusive cielęce z drobiem 90 g,mieso,Y,w porcji 100 g,495 kcal,42 g,17 g,1.9 g,1.9 g,,26 g,3 g,,,,,,,,
0000007023,Tarczyński Family Parówki z szynki 440 G,mieso,Y,w porcji 100 g,260 kcal,22 g,8.1 g,3.5 g,0.6 g,,12 g,2.3 g,,,,,,,,
0000002532,Czas na grill Burger wołowy 200 g,mieso,Y,w porcji 100 g,244 kcal,20 g,10 g,1.1 g,0.5 g,0 g,15 g,1.1 g,,,,,,,,
0000009624,Kraina Wędlin Kabanosy drobiowo-wieprzowe 120 g,mieso,Y,w porcji 100 g,494 kcal,41 g,16 g,4.8 g,1.3 g,3 g,25 g,3.1 g,,,,,,,,
0000006265,Kraina Wędlin Serdelki z szynki 300 g,mieso,Y,w porcji 100 g,267 kcal,23 g,9.2 g,0.5 g,0.5 g,,14 g,2 g,,,,,,,,
0000006591,"Morlińska Szynka z indyka, 200 g",mieso,Y,w porcji 100 g,97 kcal,1 g,0.3 g,2.4 g,0.7 g,,19 g,2.2 g,,,,,,,,
0000007743,Kraina Wędlin Frankfurterki z szynki 320 g,mieso,Y,w porcji 100 g,228 kcal,17 g,7.3 g,0.8 g,0.6 g,0 g,19 g,2.2 g,,,,,,,,
0000006917,Tarczyński Exclusive Kabanosy serowe 105 g,mieso,Y,w porcji 100 g,2191 kcal,46 g,18 g,2.7 g,1.4 g,,25 g,2.1 g,,,,,,,,
0000000331,Marinero Marynowane filety śledziowe bez skóry w zalewie z olejem roślinnym i cebulą 600/475g,mieso,Y,w porcji 100 g,195 kcal,12.7 g,2.8 g,10 g,9.2 g,,9.9 g,2.44 g,,,,,,,,
0000007024,Kraina Wędlin Schab wędzony na wiśniowo 250 g,mieso,Y,w porcji 100 g,102 kcal,2.4 g,1.2 g,2 g,0.5 g,,18 g,2.5 g,,,,,,,,
0000007152,Tarczyński Pieczone Kabanosy wieprzowe 200 g,mieso,Y,w porcji 100 g,469 kcal,38 g,15 g,7.8 g,2.2 g,,23 g,3.4 g,,,,,,,,
0000007151,Tarczyński Pieczone Kabanosy drobiowe 200 g,mieso,Y,w porcji 100 g,468 kcal,39 g,14 g,7.4 g,2.3 g,,21 g,3.4 g,,,,,,,,
0000008051,Kraina Wędlin Kiełbaski z szynki i cielęciny 300g,mieso,Y,w porcji 100 g,285 kcal,25 g,11 g,0.5 g,0.5 g,0.9 g,14 g,2 g,,,,,,,,
0000006511,Biedronka Boczek rolowany 100 g,mieso,Y,w porcji 100 g,358 kcal,31 g,13 g,0.5 g,0.5 g,,20 g,1.9 g,,,,,,,,
0000000122,"Kraina Mięs Ćwiartka tylna z kurczaka świeża, klasa A",mieso,N,,,,,,,,,,,,,,,,,
0000002679,Kraina Mięs Mięso garmażeryjne wieprzowo-wołowe 500 g,mieso,Y,w porcji 100 g,318 kcal,28 g,11 g,0.5 g,0.5 g,,16 g,0.6 g,,,,,,,,
0000006088,Lisner Rybka na raz w sosie słodko-pikantnym 100 g,mieso,Y,w porcji 100 g,178 kcal,8.3 g,1.8 g,18.4 g,15.1 g,,6.3 g,1.7 g,,,,,,,,
0000006569,Kraina Wędlin Szynka z fileta kurczaka plastry 100 g,mieso,Y,w porcji 100 g,113 kcal,2 g,0.9 g,2.5 g,0.6 g,,21 g,2 g,,,,,,,,
0000004618,Kraina Wędlin MEGA PAKA Kiełbasa śląska kg,mieso,Y,w porcji 100 g,228 kcal,18 g,6.9 g,1 g,0.6 g,1 g,15 g,2 g,,,,,,,,
0000009623,Kraina Wędlin Kabanosy z szynki 120 g,mieso,Y,w porcji 100 g,485 kcal,41 g,16 g,2.4 g,1.4 g,1.3 g,26 g,3 g,,,,,,,,
0000004271,Marinero Szybki Śledzik w sosie czosnkowym 110g,mieso,Y,w porcji 100 g,331 kcal,31.3 g,3.4 g,5.7 g,4.7 g,,6.6 g,2.5 g,,,,,,,,
0000007801,Kraina Wędlin Serdelki z filetem z indyka 300 g,mieso,Y,w porcji 100 g,189 kcal,14 g,4 g,0.8 g,0.8 g,0.5 g,15 g,1.9 g,,,,,,,,
0000004562,Morliny Duża paczka kiełbasa śląska kg,mieso,Y,w porcji 100 g,299 kcal,27 g,11 g,3 g,1.2 g,,11 g,2.3 g,,,,,,,,
0000004946,"Tarczyński Kabanosy wieprzowe, 300 g",mieso,Y,w porcji 100 g,469 kcal,38 g,15 g,7.8 g,2.2 g,,23 g,3.4 g,,,,,,,,
0000006825,Tarczyński Parówki premium z fileta z indyka (2 x 80 g) 160 g,mieso,Y,w porcji 100 g,231 kcal,18 g,5.1 g,2.8 g,0.5 g,,14 g,2.5 g,,,,,,,,
0000008824,Kraina Wędlin Snack Mini Snacki 100 g,mieso,Y,w porcji 100 g,513 kcal,42 g,17 g,2.1 g,0.7 g,1.1 g,31 g,3.8 g,,,,,,,,
0000011292,Kraina Mięs nature Udo z kurczaka z wolnego wybiegu,mieso,N,,,,,,,,,,,,,,,,,
0000011273,Kraina Mięs nature Kurczak z wolnego wybiegu bez podrobów,mieso,N,,,,,,,,,,,,,,,,,
0000001770,Kraina Mięs Udo z kurczaka świeże klasa A kg,mieso,N,,,,,,,,,,,,,,,,,
0000002754,Morliny Kiełbasa morlińska z piersią kurczaka 400 g,mieso,Y,w porcji 100 g,187 kcal,13 g,4 g,0.6 g,0.6 g,,17 g,2.1 g,,,,,,,,
0000011297,Kraina Mięs Select Kurczak farmerski Ćwiartka tylna z kurczaka kg,mieso,N,,,,,,,,,,,,,,,,,
0000003339,Kraina Mięs Schab wieprzowy bez kości,mieso,N,,,,,,,,,,,,,,,,,
0000002459,Marinero Pstrąg tęczowy filet kg,mieso,Y,w porcji 100 ml,103 kcal,2.94 g,0.6 g,0 g,0 g,0 g,17.4 g,0.41 g,,,,,,,,
0000002776,Kraina Mięs Porcja rosołowa wołowa,mieso,N,,,,,,,,,,,,,,,,,
0000002049,Marinero Pstrąg tęczowy świeży patroszony kg,mieso,Y,w porcji 100 g,129 kcal,5.6 g,0.9 g,0.5 g,0.1 g,0 g,19.6 g,0.1 g,,,,,,,,
0000001108,Kraina Wędlin Mielonka Tyrolska 270 g,mieso,Y,w porcji 100 g,213 kcal,16.4 g,7.2 g,4.1 g,1.2 g,0.5 g,12 g,1.9 g,,,,,,,,
0000008825,Kraina Wędlin Salamitki pleśniowe 80 g,mieso,Y,w porcji 100 g,525 kcal,43 g,17 g,3.6 g,1 g,0 g,31 g,3.8 g,,,,,,,,
0000008777,Tarczyński Krakowska sucha z szynki 330 g,mieso,Y,w porcji 100 g,154 kcal,5 g,1.9 g,1 g,0.9 g,,26 g,2.9 g,,,,,,,,
0000005087,Parma Prosciutto Di Parma 80 g,mieso,Y,w porcji 100 g,234 kcal,14 g,5.3 g,0.5 g,0 g,,27 g,5 g,,,,,,,,
0000001803,Kraina Wędlin Filet wędzony z kurczaka,mieso,Y,w porcji 100 g,113 kcal,2 g,0.5 g,1.6 g,0.5 g,1 g,22 g,2.1 g,,,,,,,,
0000007301,Lisner Śledź atlantycki w sosie jogurtowym 280 g,mieso,Y,w porcji 100 g,246 kcal,21 g,2.8 g,8.4 g,6.6 g,,5.7 g,1.5 g,,,,,,,,
0000004880,Kraina Wędlin Kiełbaski Śląskie z szynki 270 g,mieso,Y,w porcji 100 g,241 kcal,19 g,8 g,0.6 g,0.5 g,0 g,17 g,2.1 g,,,,,,,,
0000002445,Kraina Wędlin Kiełbasa krakowska 400g,mieso,Y,w porcji 100 g,177 kcal,8 g,3.1 g,3.2 g,0.2 g,,23 g,1.9 g,,,,,,,,
0000002596,"Podroby Serca z kurczaka, 450 g",mieso,N,,,,,,,,,,,,,,,,,
0000002905,Kraina Mięs Stek wołowy z rostbefu bez kości,mieso,N,,,,,,,,,,,,,,,,,
0000000321,Śledź atlantycki w sosie śmietanowym Lisner 700 g,mieso,Y,w porcji 100 g,279 kcal,25.3 g,4.1 g,6.9 g,6.9 g,,5.8 g,1.6 g,,,,,,,,
0000006090,Lisner Rybka na raz po grecku 100 g,mieso,Y,w porcji 100 g,160 kcal,9.1 g,1.8 g,12.3 g,9.9 g,,6.3 g,1.3 g,,,,,,,,
0000002100,Kraina Wędlin Kiełbasa Żywiecka z indyka plastry 90g,mieso,Y,w porcji 100 g,160 kcal,7.4 g,2.2 g,0.3 g,0.1 g,,23 g,2.8 g,,,,,,,,
0000006036,"Kraina Mięs Sznycel z fileta z piersi kurczaka świeży, 300 g",mieso,N,,,,,,,,,,,,,,,,,
0000011305,Kraina Mięs Select Podudzie z kurczaka kg,mieso,N,,,,,,,,,,,,,,,,,
0000000348,Mortadela paprykowa 400 g,mieso,Y,w porcji 100 g,188 kcal,14 g,3.6 g,2.7 g,0.5 g,,13 g,1.9 g,,,,,,,,
0000004287,Marinero Łosoś marynowany plastry z koprem i sosem 100 g+20 g,mieso,Y,w porcji 100 ml,182 kcal,1.9 g,11 g,2.8 g,2 g,0.7 g,18 g,2.7 g,,,,,,,,
0000005424,Kraina Wędlin Kabanosy klasyczne wieprzowe 300 g,mieso,Y,w porcji 100 g,451 kcal,36 g,14 g,7.8 g,2.2 g,,23 g,3.2 g,,,,,,,,
0000011535,Kabanosy Berlinki Delikatny Kurczak 85g,mieso,Y,w porcji 100 g,404 kcal,32 g,12.8 g,5 g,2 g,,24 g,3.8 g,,,,,,,,
0000001528,Marinero Filety śledziowe w sosie śmietanowym 300g,mieso,Y,w porcji 100 g,266 kcal,23.7 g,3 g,6.8 g,5.6 g,,6.5 g,1.8 g,,,,,,,,
0000000345,Kraina Wędlin Ćwiartka wędzona z kurczaka,mieso,Y,w porcji 100 g,151 kcal,10 g,3.2 g,0.2 g,0.2 g,0.5 g,15 g,1.9 g,,,,,,,,
0000002244,Marinero Łosoś wędzony na gorąco z koperkiem 125 g,mieso,Y,w porcji 100 g,195 kcal,11 g,2 g,0 g,0 g,,24 g,1.7 g,,,,,,,,
0000011220,Kraina Wędlin Kiełbasa krakowska pieczona 80g,mieso,Y,w porcji 100 g,209 kcal,11 g,4.8 g,0.5 g,0 g,0 g,27 g,3 g,,,,,,,,
0000005343,Marinero Mintaj Filet bez skóry,mieso,N,,,,,,,,,,,,,,,,,
0000011299,Kraina Mięs Select Kurczak farmerski Porcja rosołowa z kurczaka kg,mieso,N,,,,,,,,,,,,,,,,,
0000004780,Kraina Wędlin kiełbasa białą z szynki 500 g,mieso,Y,w porcji 100 g,253 kcal,20 g,7.5 g,2.2 g,0.5 g,0 g,15 g,1.6 g,,,0 g,0 g,,,,
0000018675,Dolina Dobra Smakowe kiełbaski śniadaniowe z suszonymi pomidorami 200 g,mieso,Y,w porcji 100 g,267 kcal,21 g,8.3 g,2.5 g,2.2 g,,17 g,2.1 g,,,,,,,,
0000016946,Dolina Dobra Serowe kiełbaski śniadaniowe ser cheddar 200 g,mieso,Y,w porcji 100 g,279 kcal,22 g,8.3 g,1.5 g,0.5 g,,18 g,2 g,,,,,,,,
0000006564,Kraina Wędlin Kaszanka wieprzowa 500 g,mieso,Y,w porcji 100 g,175 kcal,11 g,6 g,10 g,1.5 g,,8 g,1.5 g,,,,,,,,
0000013120,Krakus Szynka eksportowa z piersi kurczaka 100 g,mieso,Y,w porcji 100 g,103 kcal,2.1 g,0.6 g,1 g,0.7 g,,20 g,2.5 g,,,,,,,,
0000008747,Kraina Wędlin Kiełbasa Sądecka z szynki 450g,mieso,Y,w porcji 100 g,229 kcal,17 g,6.7 g,0.5 g,0.5 g,0 g,19 g,1.9 g,,,,,,,,
0000007825,Morliny Boczek parzony 150 g,mieso,Y,w porcji 100 g,334 kcal,31 g,12 g,0.7 g,0.5 g,,13 g,2.2 g,,,,,,,,
0000012820,"Marinero Dorsz atlantycki, polędwica",mieso,N,,,,,,,,,,,,,,,,,
0000004944,"Tarczyński Kabanosy drobiowe, 300 g",mieso,Y,w porcji 100 g,468 kcal,39 g,14 g,7.4 g,2.3 g,,21 g,3.4 g,,,,,,,,
0000017955,Tarczyński Protein Kabanosy z kurczaka 80 g,mieso,Y,w porcji 100 g,309 kcal,14 g,4.2 g,4.9 g,1.6 g,,40 g,3.5 g,,,,,,,,
0000001524,Marinero Filety śledziowe w sosie musztardowym 300g,mieso,Y,w porcji 100 g,311 kcal,27.8 g,3.4 g,7.3 g,7.3 g,,8 g,1.9 g,,,,,,,,
0000004132,Morliny Kiełbasa morlińska z szynki 540 g,mieso,Y,w porcji 100 g,220 kcal,17 g,6.8 g,2.8 g,0.5 g,,14 g,2.3 g,,,,,,,,
0000011536,Kabanosy Berlinki Chilli 85g,mieso,Y,w porcji 100 g,431 kcal,35 g,14 g,6 g,2 g,,23 g,3.8 g,,,,,,,,
0000017809,Tarczyński Protein Suszona wołowina 25 g,mieso,Y,w porcji 100 g,207 kcal,3.8 g,1.7 g,3.2 g,2.5 g,,40 g,4.1 g,,,,,,,,
0000012479,Sokoliki Foodbolówki paróweczki 130 g,mieso,Y,w porcji 100 g,186 kcal,13 g,4 g,1.7 g,0.5 g,,15.5 g,1.7 g,,,,,,,,
0000003036,Kraina Mięs Kości wieprzowe opakowanie,mieso,N,,,,,,,,,,,,,,,,,
0000000528,Pyszny Indyk Szynka śniadaniowa z indyka 570g,mieso,Y,w porcji 100 g,107 kcal,4.9 g,1.5 g,3.2 g,0.5 g,,13 g,2.6 g,,,,,,,,
0000006988,Kraina Wędlin Kiełbasa Krakowska parzona plastry 250 g,mieso,Y,w porcji 100 g,116 kcal,3.7 g,1.6 g,2.3 g,0.7 g,0.5 g,18 g,2.2 g,,,,,,,,
0000017808,Tarczyński Suszona szynka 40 g,mieso,Y,w porcji 100 g,198 kcal,2.8 g,0.9 g,3.2 g,3.2 g,,40 g,4.5 g,,,,,,,,
0000005369,Kraina Wędlin Ogonówka,mieso,Y,w porcji 100 g,123 kcal,6 g,2.2 g,1.2 g,0.1 g,0.6 g,16 g,2.2 g,,,,,,,,
0000002649,Berlinki z serem 250 g,mieso,Y,w porcji 100 g,256 kcal,21 g,7.6 g,2.8 g,0.8 g,,14 g,2.9 g,,,,,,,,
0000001462,Marinero Filety śledziowe a’la matjas 1200/600 g,mieso,Y,w porcji 100 g,127 kcal,10.2 g,2.8 g,0.6 g,0.6 g,,8.5 g,7.5 g,,,,,,,,
0000015217,Krakus Kiełbasa podwawelska 450 g,mieso,Y,w porcji 100 g,257 kcal,21 g,8.4 g,2 g,2 g,,15 g,2 g,,,,,,,,
0000004288,Marinero Łosoś marynowany plastry z pieprzem i sosem 100 g+20 g,mieso,Y,w porcji 100 g,183 kcal,10 g,1.7 g,6.3 g,4.4 g,1 g,17 g,2.5 g,,,,,,,,
0000006980,Berlinki Parówki jalapeno 250 g,mieso,Y,w porcji 100 g,225 kcal,18 g,6.2 g,2.7 g,0.5 g,,13 g,3 g,,,,,,,,
0000002904,Kraina Mięs Stek wołowy z antrykotu bez kości,mieso,N,,,,,,,,,,,,,,,,,
0000003305,Kraina Mięs Stek wołowy z polędwicy,mieso,N,,,,,,,,,,,,,,,,,
0000001847,Kraina Wędlin Kiełbasa żywiecka 600g,mieso,Y,w porcji 100 g,218 kcal,14 g,5.6 g,0.5 g,0.5 g,0 g,23 g,2.7 g,,,,,,,,
0000003484,Marinero Pstrąg wędzony,mieso,Y,w porcji 100 g,178 kcal,9.9 g,1.9 g,0.5 g,0.5 g,0 g,22 g,1.6 g,,,,,,,,
0000003483,Marinero Makrela Filet wędzony,mieso,Y,w porcji 100 g,287 kcal,23 g,5.2 g,0.5 g,0.5 g,0 g,20 g,1.1 g,,,,,,,,
0000001526,Marinero Filety śledziowe w sosie koperkowym 300 g,mieso,Y,w porcji 100 g,269 kcal,23.9 g,2.9 g,6.5 g,6.5 g,,6.9 g,1.9 g,,,,,,,,
0000004216,"Sokołów Metka cebulowa, 170 g",mieso,Y,w porcji 100 g,245 kcal,21 g,8.7 g,0.9 g,0.5 g,,13 g,2.6 g,,,,,,,,
0000011217,Kraina Wędlin Polędwica wieprzowa 500 g,mieso,Y,w porcji 100 g,101 kcal,3 g,1.3 g,0.6 g,0.5 g,0 g,18 g,2.8 g,,,,,,,,
0000014979,Sokołów Sokoliki Produkt drobiowy z serem cheddar 130 g,mieso,Y,w porcji 100 g,205 kcal,15 g,6 g,2.4 g,0.5 g,,15 g,1.7 g,,,,,,,,
0000011312,Kraina Mięs Królik z podróbkami świeży,mieso,N,,,,,,,,,,,,,,,,,
0000014852,Kraina Mięs Stek wołowy z krzyżowej,mieso,N,,,,,,,,,,,,,,,,,
0000007635,Kraina Wędlin na co dzień kiełbasa śląska grillowa kg,mieso,Y,w porcji 100 g,263 kcal,22 g,8.8 g,2.2 g,1 g,,13 g,2.2 g,,,,,,,,
0000009358,Kraina Wędlin Kiełbasa kanapkowa z szynki 400 g,mieso,Y,w porcji 100 g,115 kcal,3.5 g,1.5 g,3.6 g,0.6 g,0.6 g,17 g,2.6 g,,,,,,,,
0000006831,"Marinero Dorsz atlantycki z Grenlandii, filet bez skóry",mieso,N,,,,,,,,,,,,,,,,,
